"No.","Time","Source","Destination","Protocol","Length","Info"
"1404","21.865062045","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [PSH, ACK] Seq=407826 Ack=8439 Win=32768 Len=2920 [TCP segment of a reassembled PDU]"
"1405","21.865066222","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=410746 Win=65535 Len=0"
"1406","21.866349301","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [PSH, ACK] Seq=410746 Ack=8439 Win=32768 Len=2920 [TCP segment of a reassembled PDU]"
"1407","21.866360406","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=413666 Win=65535 Len=0"
"1408","21.868027046","103.102.166.224","10.0.2.6","TLSv1.3","4434","Application Data, Application Data"
"1409","21.868049388","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=418046 Win=65535 Len=0"
"1410","21.868113690","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=418046 Ack=8439 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"1411","21.868123038","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=419506 Win=65535 Len=0"
"1412","21.868199833","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [PSH, ACK] Seq=419506 Ack=8439 Win=32768 Len=2920 [TCP segment of a reassembled PDU]"
"1413","21.868204090","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=422426 Win=65535 Len=0"
"1414","21.869043280","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [PSH, ACK] Seq=422426 Ack=8439 Win=32768 Len=2920 [TCP segment of a reassembled PDU]"
"1415","21.869048156","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=425346 Win=65535 Len=0"
"1416","21.870178828","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [PSH, ACK] Seq=425346 Ack=8439 Win=32768 Len=2920 [TCP segment of a reassembled PDU]"
"1417","21.870182897","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=428266 Win=65535 Len=0"
"1418","21.870553124","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [PSH, ACK] Seq=428266 Ack=8439 Win=32768 Len=2920 [TCP segment of a reassembled PDU]"
"1419","21.870557069","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=431186 Win=65535 Len=0"
"1420","21.871957500","103.102.166.224","10.0.2.6","TLSv1.3","2974","Application Data, Application Data"
"1421","21.871965569","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=434106 Win=65535 Len=0"
"1422","21.872223712","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=434106 Ack=8439 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"1423","21.872227798","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=435566 Win=65535 Len=0"
"1424","21.872337354","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=435566 Ack=8439 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"1425","21.872340952","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=437026 Win=65535 Len=0"
"1426","21.873169922","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [PSH, ACK] Seq=437026 Ack=8439 Win=32768 Len=2920 [TCP segment of a reassembled PDU]"
"1427","21.873175203","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=439946 Win=65535 Len=0"
"1428","21.874415311","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [PSH, ACK] Seq=439946 Ack=8439 Win=32768 Len=2920 [TCP segment of a reassembled PDU]"
"1429","21.874422157","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=442866 Win=65535 Len=0"
"1430","21.874527360","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [PSH, ACK] Seq=442866 Ack=8439 Win=32768 Len=2920 [TCP segment of a reassembled PDU]"
"1431","21.874531684","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=445786 Win=65535 Len=0"
"1432","21.875745660","103.102.166.224","10.0.2.6","TLSv1.3","2974","Application Data, Application Data"
"1433","21.875764111","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=448706 Win=65535 Len=0"
"1434","21.876230330","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=448706 Ack=8439 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"1435","21.876236631","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=450166 Win=65535 Len=0"
"1436","21.876580833","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=450166 Ack=8439 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"1437","21.876585597","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=451626 Win=65535 Len=0"
"1438","21.877187264","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [PSH, ACK] Seq=451626 Ack=8439 Win=32768 Len=2920 [TCP segment of a reassembled PDU]"
"1439","21.877200789","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=454546 Win=65535 Len=0"
"1440","21.877858541","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [PSH, ACK] Seq=454546 Ack=8439 Win=32768 Len=2920 [TCP segment of a reassembled PDU]"
"1441","21.877864587","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=457466 Win=65535 Len=0"
"1442","21.881284014","103.102.166.224","10.0.2.6","TCP","4434","443  >  45858 [PSH, ACK] Seq=457466 Ack=8439 Win=32768 Len=4380 [TCP segment of a reassembled PDU]"
"1443","21.881307392","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=461846 Win=65535 Len=0"
"1444","21.881466655","103.102.166.224","10.0.2.6","TLSv1.3","4434","Application Data, Application Data"
"1445","21.881470236","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=466226 Win=65535 Len=0"
"1446","21.882257044","103.102.166.224","10.0.2.6","TCP","4434","443  >  45858 [PSH, ACK] Seq=466226 Ack=8439 Win=32768 Len=4380 [TCP segment of a reassembled PDU]"
"1447","21.882275049","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=470606 Win=65535 Len=0"
"1448","21.882329161","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [PSH, ACK] Seq=470606 Ack=8439 Win=32768 Len=2920 [TCP segment of a reassembled PDU]"
"1449","21.882335017","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=473526 Win=65535 Len=0"
"1450","21.882467574","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=473526 Ack=8439 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"1451","21.882471820","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=474986 Win=65535 Len=0"
"1452","21.883216055","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [PSH, ACK] Seq=474986 Ack=8439 Win=32768 Len=2920 [TCP segment of a reassembled PDU]"
"1453","21.883222596","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=477906 Win=65535 Len=0"
"1454","21.885182633","103.102.166.224","10.0.2.6","TLSv1.3","5894","Application Data, Application Data"
"1455","21.885188702","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=483746 Win=65535 Len=0"
"1456","21.885672691","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [PSH, ACK] Seq=483746 Ack=8439 Win=32768 Len=2920 [TCP segment of a reassembled PDU]"
"1457","21.885678587","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=486666 Win=65535 Len=0"
"1458","21.887028925","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [PSH, ACK] Seq=486666 Ack=8439 Win=32768 Len=2920 [TCP segment of a reassembled PDU]"
"1459","21.887039770","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=489586 Win=65535 Len=0"
"1460","21.887146375","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [PSH, ACK] Seq=489586 Ack=8439 Win=32768 Len=2920 [TCP segment of a reassembled PDU]"
"1461","21.887155865","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=492506 Win=65535 Len=0"
"1462","21.887916514","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [PSH, ACK] Seq=492506 Ack=8439 Win=32768 Len=2920 [TCP segment of a reassembled PDU]"
"1463","21.887922344","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=495426 Win=65535 Len=0"
"1464","21.888908597","103.102.166.224","10.0.2.6","TLSv1.3","2974","Application Data, Application Data"
"1465","21.888914090","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=498346 Win=65535 Len=0"
"1466","21.890626406","103.102.166.224","10.0.2.6","TCP","4434","443  >  45858 [PSH, ACK] Seq=498346 Ack=8439 Win=32768 Len=4380 [TCP segment of a reassembled PDU]"
"1467","21.890640854","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=502726 Win=65535 Len=0"
"1468","21.890680022","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=502726 Ack=8439 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"1469","21.890683282","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=504186 Win=65535 Len=0"
"1470","21.891835238","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=504186 Ack=8439 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"1471","21.891847139","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=505646 Win=65535 Len=0"
"1472","21.891947038","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=505646 Ack=8439 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"1473","21.891952281","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=507106 Win=65535 Len=0"
"1474","21.892419750","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [ACK] Seq=507106 Ack=8439 Win=32768 Len=1460 [TCP segment of a reassembled PDU]"
"1475","21.892425094","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=508566 Win=65535 Len=0"
"1476","21.892485936","103.102.166.224","10.0.2.6","TLSv1.3","635","Application Data"
"1477","21.892489969","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=509147 Win=65535 Len=0"
"1478","21.897155649","103.102.166.224","10.0.2.6","TLSv1.3","397","Application Data, Application Data"
"1479","21.897169362","10.0.2.6","103.102.166.224","TCP","54","45864  >  443 [ACK] Seq=785 Ack=4191 Win=62780 Len=0"
"1480","21.897155697","103.102.166.224","10.0.2.6","TCP","60","443  >  45864 [FIN, ACK] Seq=4191 Ack=785 Win=31984 Len=0"
"1481","21.897352133","10.0.2.6","103.102.166.224","TLSv1.3","78","Application Data"
"1482","21.897364700","10.0.2.6","103.102.166.224","TCP","54","45864  >  443 [FIN, ACK] Seq=809 Ack=4192 Win=62780 Len=0"
"1483","21.897583161","103.102.166.224","10.0.2.6","TCP","60","443  >  45864 [ACK] Seq=4192 Ack=810 Win=31959 Len=0"
"1484","21.952186572","103.102.166.224","10.0.2.6","TLSv1.3","233","Application Data"
"1485","21.952201166","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=509326 Win=65535 Len=0"
"1486","21.977138263","103.102.166.224","10.0.2.6","TLSv1.3","134","Application Data"
"1487","21.977153642","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=509406 Win=65535 Len=0"
"1488","21.977859610","103.102.166.224","10.0.2.6","TLSv1.3","115","Application Data"
"1489","21.977866753","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8439 Ack=509467 Win=65535 Len=0"
"1490","22.158957925","172.217.174.229","10.0.2.6","TLSv1.2","448","Application Data"
"1491","22.159002160","10.0.2.6","172.217.174.229","TCP","54","39736  >  443 [ACK] Seq=7085 Ack=3527 Win=65535 Len=0"
"1492","22.163333375","172.217.174.229","10.0.2.6","TLSv1.2","2974","Application Data, Application Data"
"1493","22.163353979","10.0.2.6","172.217.174.229","TCP","54","39736  >  443 [ACK] Seq=7085 Ack=6447 Win=65535 Len=0"
"1494","22.163456722","172.217.174.229","10.0.2.6","TLSv1.2","1514","Application Data, Application Data"
"1495","22.163463704","10.0.2.6","172.217.174.229","TCP","54","39736  >  443 [ACK] Seq=7085 Ack=7907 Win=65535 Len=0"
"1496","22.163652731","172.217.174.229","10.0.2.6","TLSv1.2","1484","Application Data, Application Data, Application Data, Application Data"
"1497","22.163656849","10.0.2.6","172.217.174.229","TCP","54","39736  >  443 [ACK] Seq=7085 Ack=9337 Win=65535 Len=0"
"1498","22.169483252","10.0.2.6","172.217.174.229","TLSv1.2","93","Application Data"
"1499","22.271324067","10.0.2.6","172.217.167.163","TCP","54","[TCP Dup ACK 17#2] 41322  >  80 [ACK] Seq=1 Ack=1 Win=63882 Len=0"
"1500","22.271587474","172.217.167.163","10.0.2.6","TCP","60","[TCP Dup ACK 18#2] [TCP ACKed unseen segment] 80  >  41322 [ACK] Seq=1 Ack=2 Win=31646 Len=0"
"1501","22.419313799","172.217.174.229","10.0.2.6","TCP","60","443  >  39736 [ACK] Seq=9337 Ack=7124 Win=31487 Len=0"
"1502","22.697178736","10.0.2.6","142.250.192.14","TLSv1.2","93","Application Data"
"1503","22.712813988","142.250.192.14","10.0.2.6","TLSv1.2","93","Application Data"
"1504","22.712839271","10.0.2.6","142.250.192.14","TCP","54","55514  >  443 [ACK] Seq=40 Ack=40 Win=65535 Len=0"
"1505","22.855118426","10.0.2.6","103.102.166.224","TLSv1.3","156","Application Data"
"1506","22.921757330","103.102.166.224","10.0.2.6","TCP","60","443  >  45858 [ACK] Seq=509467 Ack=8541 Win=32666 Len=0"
"1507","23.151732448","103.102.166.224","10.0.2.6","TLSv1.3","775","Application Data"
"1508","23.151761913","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8541 Ack=510188 Win=65535 Len=0"
"1509","23.698325080","10.0.2.6","142.250.183.42","TLSv1.2","93","Application Data"
"1510","23.711170119","142.250.183.42","10.0.2.6","TLSv1.2","93","Application Data"
"1511","23.755367738","10.0.2.6","142.250.183.42","TCP","54","58548  >  443 [ACK] Seq=40 Ack=40 Win=62780 Len=0"
"1512","23.811394692","10.0.2.6","13.227.166.3","TCP","54","[TCP Dup ACK 25#2] 39370  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"1513","23.811849281","13.227.166.3","10.0.2.6","TCP","60","[TCP Dup ACK 26#2] [TCP ACKed unseen segment] 443  >  39370 [ACK] Seq=1 Ack=2 Win=31486 Len=0"
"1514","24.319570816","10.0.2.6","13.227.166.120","TCP","54","[TCP Dup ACK 27#2] 60554  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"1515","24.320010531","13.227.166.120","10.0.2.6","TCP","60","[TCP Dup ACK 28#2] [TCP ACKed unseen segment] 443  >  60554 [ACK] Seq=1 Ack=2 Win=31980 Len=0"
"1516","25.603419599","10.0.2.6","13.227.166.120","TCP","54","[TCP Dup ACK 67#2] 60556  >  443 [ACK] Seq=1 Ack=1 Win=63360 Len=0"
"1517","25.603957453","13.227.166.120","10.0.2.6","TCP","60","[TCP Dup ACK 68#2] [TCP ACKed unseen segment] 443  >  60556 [ACK] Seq=1 Ack=2 Win=31741 Len=0"
"1518","25.855492773","10.0.2.6","172.217.167.163","TCP","54","[TCP Dup ACK 69#2] 41316  >  80 [ACK] Seq=1 Ack=1 Win=63791 Len=0"
"1519","25.855812705","172.217.167.163","10.0.2.6","TCP","60","[TCP Dup ACK 70#2] [TCP ACKed unseen segment] 80  >  41316 [ACK] Seq=1 Ack=2 Win=32395 Len=0"
"1520","26.116253129","10.0.2.6","117.18.237.29","TCP","54","[TCP Dup ACK 71#2] 48474  >  80 [ACK] Seq=1 Ack=1 Win=63840 Len=0"
"1521","26.116462924","117.18.237.29","10.0.2.6","TCP","60","[TCP Dup ACK 72#2] [TCP ACKed unseen segment] 80  >  48474 [ACK] Seq=1 Ack=2 Win=32397 Len=0"
"1522","26.371751734","10.0.2.6","117.18.237.29","TCP","54","[TCP Dup ACK 73#2] 48476  >  80 [ACK] Seq=1 Ack=1 Win=63920 Len=0"
"1523","26.372006547","117.18.237.29","10.0.2.6","TCP","60","[TCP Dup ACK 74#2] [TCP ACKed unseen segment] 80  >  48476 [ACK] Seq=1 Ack=2 Win=32397 Len=0"
"1524","27.197081047","10.0.2.6","103.102.166.224","TLSv1.3","152","Application Data"
"1525","27.199547004","103.102.166.224","10.0.2.6","TCP","60","443  >  45858 [ACK] Seq=510188 Ack=8639 Win=32568 Len=0"
"1526","27.261114581","103.102.166.224","10.0.2.6","TLSv1.3","937","Application Data"
"1527","27.261132556","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8639 Ack=511071 Win=65535 Len=0"
"1528","27.427503778","10.0.2.6","103.102.166.224","TLSv1.3","163","Application Data"
"1529","27.450396702","103.102.166.224","10.0.2.6","TCP","60","443  >  45858 [ACK] Seq=511071 Ack=8748 Win=32459 Len=0"
"1530","27.500086610","103.102.166.224","10.0.2.6","TLSv1.3","912","Application Data"
"1531","27.500105262","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8748 Ack=511929 Win=65535 Len=0"
"1532","28.198671350","10.0.2.6","103.102.166.224","TLSv1.3","157","Application Data"
"1533","28.207456708","103.102.166.224","10.0.2.6","TCP","60","443  >  45858 [ACK] Seq=511929 Ack=8851 Win=32356 Len=0"
"1534","28.290826449","103.102.166.224","10.0.2.6","TLSv1.3","854","Application Data"
"1535","28.290850226","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8851 Ack=512729 Win=65535 Len=0"
"1536","28.703274724","10.0.2.6","142.250.192.142","TLSv1.2","93","Application Data"
"1537","28.703373463","10.0.2.6","216.58.203.42","TLSv1.2","93","Application Data"
"1538","28.712937162","216.58.203.42","10.0.2.6","TCP","60","443  >  41162 [ACK] Seq=1 Ack=40 Win=31509 Len=0"
"1539","28.712937340","142.250.192.142","10.0.2.6","TCP","60","443  >  59846 [ACK] Seq=1 Ack=40 Win=32690 Len=0"
"1540","28.713809855","142.250.192.142","10.0.2.6","TLSv1.2","93","Application Data"
"1541","28.713809945","216.58.203.42","10.0.2.6","TLSv1.2","93","Application Data"
"1542","28.755803327","10.0.2.6","216.58.203.42","TCP","54","41162  >  443 [ACK] Seq=40 Ack=40 Win=62780 Len=0"
"1543","28.759540664","10.0.2.6","142.250.192.142","TCP","54","59846  >  443 [ACK] Seq=40 Ack=40 Win=65535 Len=0"
"1544","28.846454911","10.0.2.6","117.18.237.29","TCP","54","[TCP Previous segment not captured] 48474  >  80 [FIN, ACK] Seq=2 Ack=1 Win=63840 Len=0"
"1545","28.846527672","10.0.2.6","172.217.167.163","TCP","54","[TCP Previous segment not captured] 41316  >  80 [FIN, ACK] Seq=2 Ack=1 Win=63791 Len=0"
"1546","28.846585565","10.0.2.6","13.227.166.120","TLSv1.2","78","[TCP Previous segment not captured] , Application Data"
"1547","28.846595335","10.0.2.6","13.227.166.120","TCP","54","60556  >  443 [FIN, ACK] Seq=26 Ack=1 Win=63360 Len=0"
"1548","28.846993196","117.18.237.29","10.0.2.6","TCP","60","[TCP ACKed unseen segment] 80  >  48474 [ACK] Seq=1 Ack=3 Win=32396 Len=0"
"1549","28.847087342","172.217.167.163","10.0.2.6","TCP","60","[TCP ACKed unseen segment] 80  >  41316 [ACK] Seq=1 Ack=3 Win=32394 Len=0"
"1550","28.847260280","13.227.166.120","10.0.2.6","TCP","60","[TCP ACKed unseen segment] 443  >  60556 [ACK] Seq=1 Ack=27 Win=31716 Len=0"
"1551","28.856042480","172.217.167.163","10.0.2.6","TCP","60","80  >  41316 [FIN, ACK] Seq=1 Ack=3 Win=32394 Len=0"
"1552","28.856081200","10.0.2.6","172.217.167.163","TCP","54","41316  >  80 [ACK] Seq=3 Ack=2 Win=63791 Len=0"
"1553","28.857661720","13.227.166.120","10.0.2.6","TCP","60","443  >  60556 [FIN, ACK] Seq=1 Ack=27 Win=31716 Len=0"
"1554","28.857672884","10.0.2.6","13.227.166.120","TCP","54","60556  >  443 [ACK] Seq=27 Ack=2 Win=63360 Len=0"
"1555","28.874205575","117.18.237.29","10.0.2.6","TCP","60","80  >  48474 [FIN, ACK] Seq=1 Ack=3 Win=32396 Len=0"
"1556","28.874236439","10.0.2.6","117.18.237.29","TCP","54","48474  >  80 [ACK] Seq=3 Ack=2 Win=63840 Len=0"
"1557","29.722921774","10.0.2.6","216.58.203.42","TLSv1.2","93","Application Data"
"1558","29.745238339","216.58.203.42","10.0.2.6","TLSv1.2","93","Application Data"
"1559","29.788187367","10.0.2.6","216.58.203.42","TCP","54","41160  >  443 [ACK] Seq=40 Ack=40 Win=62780 Len=0"
"1560","30.404848786","10.0.2.6","103.102.166.224","TLSv1.3","147","Application Data"
"1561","30.467884228","103.102.166.224","10.0.2.6","TLSv1.3","858","Application Data"
"1562","30.467947061","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=8944 Ack=513533 Win=65535 Len=0"
"1563","30.719376796","10.0.2.6","172.217.167.163","TCP","54","[TCP Dup ACK 1#3] 41324  >  80 [ACK] Seq=1 Ack=1 Win=63882 Len=0"
"1564","30.719417476","10.0.2.6","172.217.167.163","TCP","54","[TCP Dup ACK 2#3] 41320  >  80 [ACK] Seq=1 Ack=1 Win=63882 Len=0"
"1565","30.719426651","10.0.2.6","172.217.167.163","TCP","54","[TCP Dup ACK 3#3] 41326  >  80 [ACK] Seq=1 Ack=1 Win=63882 Len=0"
"1566","30.719929575","172.217.167.163","10.0.2.6","TCP","60","[TCP Dup ACK 4#3] [TCP ACKed unseen segment] 80  >  41324 [ACK] Seq=1 Ack=2 Win=31646 Len=0"
"1567","30.719929789","172.217.167.163","10.0.2.6","TCP","60","[TCP Dup ACK 5#3] [TCP ACKed unseen segment] 80  >  41320 [ACK] Seq=1 Ack=2 Win=31646 Len=0"
"1568","30.719929934","172.217.167.163","10.0.2.6","TCP","60","[TCP Dup ACK 6#3] [TCP ACKed unseen segment] 80  >  41326 [ACK] Seq=1 Ack=2 Win=31646 Len=0"
"1569","30.723469579","10.0.2.6","172.217.167.163","TCP","54","[TCP Dup ACK 7#3] 41318  >  80 [ACK] Seq=1 Ack=1 Win=63882 Len=0"
"1570","30.723794683","10.0.2.6","172.217.174.74","TLSv1.2","93","Application Data"
"1571","30.723923843","10.0.2.6","172.217.174.74","TLSv1.2","93","Application Data"
"1572","30.724033175","172.217.167.163","10.0.2.6","TCP","60","[TCP Dup ACK 8#3] [TCP ACKed unseen segment] 80  >  41318 [ACK] Seq=1 Ack=2 Win=32768 Len=0"
"1573","30.726380668","172.217.174.74","10.0.2.6","TCP","60","443  >  48386 [ACK] Seq=1 Ack=40 Win=32690 Len=0"
"1574","30.726380871","172.217.174.74","10.0.2.6","TCP","60","443  >  48384 [ACK] Seq=1 Ack=40 Win=31751 Len=0"
"1575","30.732912736","172.217.174.74","10.0.2.6","TLSv1.2","93","Application Data"
"1576","30.733551534","172.217.174.74","10.0.2.6","TLSv1.2","93","Application Data"
"1577","30.733572464","10.0.2.6","172.217.174.74","TCP","54","48384  >  443 [ACK] Seq=40 Ack=40 Win=62780 Len=0"
"1578","30.742088988","10.0.2.6","103.102.166.224","TLSv1.3","133","Application Data"
"1579","30.776810516","10.0.2.6","172.217.174.74","TCP","54","48386  >  443 [ACK] Seq=40 Ack=40 Win=62780 Len=0"
"1580","30.804891974","103.102.166.224","10.0.2.6","TLSv1.3","5894","Application Data"
"1581","30.804917769","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9023 Ack=519373 Win=65535 Len=0"
"1582","30.805010255","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=519373 Ack=9023 Win=32184 Len=1460 [TCP segment of a reassembled PDU]"
"1583","30.805014890","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9023 Ack=520833 Win=65535 Len=0"
"1584","30.805010305","103.102.166.224","10.0.2.6","TCP","4434","443  >  45858 [ACK] Seq=520833 Ack=9023 Win=32184 Len=4380 [TCP segment of a reassembled PDU]"
"1585","30.805027137","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9023 Ack=525213 Win=65535 Len=0"
"1586","30.805202333","103.102.166.224","10.0.2.6","TCP","403","443  >  45858 [PSH, ACK] Seq=525213 Ack=9023 Win=32184 Len=349 [TCP segment of a reassembled PDU]"
"1587","30.805208101","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9023 Ack=525562 Win=65535 Len=0"
"1588","30.806378282","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=525562 Ack=9023 Win=32184 Len=1460 [TCP segment of a reassembled PDU]"
"1589","30.806399678","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9023 Ack=527022 Win=65535 Len=0"
"1590","30.806525654","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [ACK] Seq=527022 Ack=9023 Win=32184 Len=2920 [TCP segment of a reassembled PDU]"
"1591","30.806530811","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9023 Ack=529942 Win=65535 Len=0"
"1592","30.806644779","103.102.166.224","10.0.2.6","TLSv1.3","422","Application Data, Application Data"
"1593","30.806648134","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9023 Ack=530310 Win=65535 Len=0"
"1594","30.808177173","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [ACK] Seq=530310 Ack=9023 Win=32184 Len=1460 [TCP segment of a reassembled PDU]"
"1595","30.808194200","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9023 Ack=531770 Win=65535 Len=0"
"1596","30.808471113","103.102.166.224","10.0.2.6","TLSv1.3","369","Application Data"
"1597","30.808476023","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=9023 Ack=532085 Win=65535 Len=0"
"1598","30.861240440","10.0.2.6","103.102.166.240","TLSv1.3","168","Application Data"
"1599","30.861708684","10.0.2.6","103.102.166.240","TLSv1.3","183","Application Data"
"1600","30.861955267","103.102.166.240","10.0.2.6","TCP","60","443  >  58420 [ACK] Seq=131940 Ack=4965 Win=32768 Len=0"
"1601","30.862164883","10.0.2.6","103.102.166.240","TLSv1.3","171","Application Data"
"1602","30.862536097","10.0.2.6","103.102.166.240","TLSv1.3","177","Application Data"
